HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count,pbz.fdhveery.lnubbzrffratre.LnubbZrffratre,(plugin),com.squirrel.yahoomessenger.YahooMessenger,Last executed: 2017-02-02 22:49:04.0510000,Run count: 1,GUI-based programs launched from the desktop,False,False,2017-02-02 22:53:21.5007036,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,HRZR_PGYPHNPbhag:pgbe,(plugin),UEME_CTLCUACount:ctor,"Last executed: ",Run count: 0,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{0139Q44R-6NSR-49S2-8690-3QNSPNR6SSO8}\Npprffbevrf\Favccvat Gbby.yax,(plugin),{Common Programs}\Accessories\Snipping Tool.lnk,Last executed: 2017-01-27 00:33:27.6680324,Run count: 9,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,HRZR_PGYFRFFVBA,(plugin),UEME_CTLSESSION,"Last executed: ",Run count: 77,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{0139Q44R-6NSR-49S2-8690-3QNSPNR6SSO8}\Npprffbevrf\Cnvag.yax,(plugin),{Common Programs}\Accessories\Paint.lnk,Last executed: 2017-01-27 00:33:27.6680324,Run count: 8,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{N77S5Q77-2R2O-44P3-N6N2-NON601054N51}\Npprffbevrf\Abgrcnq.yax,(plugin),{Programs}\Accessories\Notepad.lnk,Last executed: 2017-01-27 00:33:27.6680324,Run count: 7,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{0139Q44R-6NSR-49S2-8690-3QNSPNR6SSO8}\Npprffbevrf\Fgvpxl Abgrf.yax,(plugin),{Common Programs}\Accessories\Sticky Notes.lnk,Last executed: 2017-01-27 00:33:27.6680324,Run count: 6,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{9R3995NO-1S9P-4S13-O827-48O24O6P7174}\GnfxOne\Tbbtyr Puebzr.yax,(plugin),{User Pinned}\TaskBar\Google Chrome.lnk,Last executed: 2017-02-02 21:57:10.7570000,Run count: 17,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{9R3995NO-1S9P-4S13-O827-48O24O6P7174}\GnfxOne\Svyr Rkcybere.yax,(plugin),{User Pinned}\TaskBar\File Explorer.lnk,Last executed: 2017-02-02 22:38:58.6570000,Run count: 18,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,P:\Hfref\Choyvp\Qrfxgbc\Fxlcr.yax,(plugin),C:\Users\Public\Desktop\Skype.lnk,Last executed: 2017-01-31 18:59:38.9780000,Run count: 2,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{0139Q44R-6NSR-49S2-8690-3QNSPNR6SSO8}\Fxlcr\Fxlcr.yax,(plugin),{Common Programs}\Skype\Skype.lnk,Last executed: 2017-01-31 19:26:31.0620000,Run count: 1,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{N77S5Q77-2R2O-44P3-N6N2-NON601054N51}\Cvqtva.yax,(plugin),{Programs}\Pidgin.lnk,Last executed: 2017-02-01 17:07:37.8230000,Run count: 2,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{9R3995NO-1S9P-4S13-O827-48O24O6P7174}\GnfxOne\Cvqtva.yax,(plugin),{User Pinned}\TaskBar\Pidgin.lnk,Last executed: 2017-02-02 21:25:05.0970000,Run count: 6,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,UserAssist,Program Execution,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\Count,{9R3995NO-1S9P-4S13-O827-48O24O6P7174}\GnfxOne\Lnubb Zrffratre.yax,(plugin),{User Pinned}\TaskBar\Yahoo Messenger.lnk,Last executed: 2017-02-02 22:49:04.0510000,Run count: 1,GUI-based programs launched from the desktop,False,False,2017-02-02 22:49:04.0514313,exports/hd1/registry/20260430161612/hd1_registry_batch_UserAssist.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: Applications,Executable: (unknown),Pin Type: (unknown),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: Microsoft Edge,Executable: Microsoft.MicrosoftEdge_8wekyb3d8bbwe!MicrosoftEdge,Pin Type: SystemPinned,Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: User Pinned,Executable: (unknown),Pin Type: (unknown),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: TaskBar,Executable: (Directory),Pin Type: (Directory),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),"Lnk Name: ",Executable: Microsoft.Windows.Explorer,Pin Type: SystemPinned,Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: Applications,Executable: (unknown),Pin Type: (unknown),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: Store,Executable: Microsoft.WindowsStore_8wekyb3d8bbwe!App,Pin Type: SystemPinned,Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: User Pinned,Executable: (unknown),Pin Type: (unknown),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: TaskBar,Executable: (Directory),Pin Type: (Directory),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: Google Chrome.lnk,Executable: Chrome,Pin Type: UserPinned,Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: User Pinned,Executable: (unknown),Pin Type: (unknown),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: TaskBar,Executable: (Directory),Pin Type: (Directory),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: Pidgin.lnk,Executable: C:\Users\Sarah M\AppData\Roaming\Microsoft\Windows\Pidgin\pidgin.exe,Pin Type: UserPinned,Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: User Pinned,Executable: (unknown),Pin Type: (unknown),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: TaskBar,Executable: (Directory),Pin Type: (Directory),Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,Pinned Taskbar Items,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Taskband,Favorites,(plugin),Lnk Name: Yahoo Messenger.lnk,Executable: com.squirrel.yahoomessenger.YahooMessenger,Pin Type: UserPinned,Displays pinned Taskbar items,False,False,2017-02-02 22:49:01.9524537,exports/hd1/registry/20260430161612/hd1_registry_batch_Taskband.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,TypedPaths,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\TypedPaths,,,,,,Displays paths that were typed by the user in Windows Explorer,False,False,2017-01-27 17:21:25.1142816,
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,TypedURLs,User Activity,ROOT\SOFTWARE\Microsoft\Internet Explorer\TypedURLs,url1,(plugin),http://go.microsoft.com/fwlink/p/?LinkId=255141,"Timestamp: ",Slack: ሀ,Internet Explorer/Edge Typed URLs,False,False,2017-01-27 16:54:43.8915242,exports/hd1/registry/20260430161612/hd1_registry_batch_TypedURLs.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,FirstFolder,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\FirstFolder,0,(plugin),"Exe: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe Folder: ",Opened: 2017-01-31 19:14:57.5530402,Mru: 0,"FirstFolder, tracks the application's first folder that is presented to the user during an Open or Save As operation",True,False,2017-01-31 19:14:57.5530402,exports/hd1/registry/20260430161612/hd1_registry_batch_FirstFolder.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,8,(plugin),Extension: * Absolute path: This PC\Desktop\what is this.html,Opened: 2017-02-02 22:52:25.4202722,"MRU: 0 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Desktop


Short name: what is this.html

Type: File, Value: what is this.html

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: what is this.html
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,1,(plugin),Extension: html Absolute path: This PC\Desktop\what is this.html,Opened: 2017-02-02 22:52:25.4197440,"MRU: 0 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Desktop


Short name: what is this.html

Type: File, Value: what is this.html

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: what is this.html
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,2,(plugin),Extension: jpg Absolute path: F:\\My New Pet.jpg,Opened: 2017-02-02 21:53:32.2091877,"MRU: 0 Details: Type: Users property view?: Drive letter, Value: F:\


Short name: MYNEWP~1.JPG

File size: 58,248
Modified On: 02/02/2017 21:37:30.000  +00:00

Type: File, Value: My New Pet.jpg

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: My New Pet.jpg
Created: 02/02/2017 21:37:42 +00:00
Last access: 02/02/2017 05:00:00 +00:00
MFT entry/sequence #: 3768800/ (0x3981E0/0x)
File system hint: FAT

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,2,(plugin),Extension: pdf Absolute path: This PC\Desktop\Snowy_Owl.pdf,Opened: 2017-01-31 19:12:19.8531412,"MRU: 0 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Desktop

Extension blocks found: 1
---------------------- Block 0 (Beef0026)----------------------
Signature: 0xbeef0026
Size: 38
Version: 1
Version Offset: 0x00


Created: 2017-01-27 00:34:48.5139381
Last modified: 2017-01-27 17:35:43.3846215
Last accessed: 2017-01-27 17:35:43.3846215


--------------------------------------------------

Short name: Snowy_Owl.pdf

Type: File, Value: Snowy_Owl.pdf

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: Snowy_Owl.pdf
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,7,(plugin),Extension: * Absolute path: This PC\Desktop\WOLf Awsome.html,"Opened: ","MRU: 1 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Desktop


Short name: WOLf Awsome.html

Type: File, Value: WOLf Awsome.html

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: WOLf Awsome.html
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,0,(plugin),Extension: html Absolute path: This PC\Desktop\WOLf Awsome.html,"Opened: ","MRU: 1 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Desktop


Short name: WOLf Awsome.html

Type: File, Value: WOLf Awsome.html

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: WOLf Awsome.html
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,1,(plugin),Extension: jpg Absolute path: This PC\Downloads\Background.jpg,"Opened: ","MRU: 1 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Downloads

Extension blocks found: 1
---------------------- Block 0 (Beef0026)----------------------
Signature: 0xbeef0026
Size: 38
Version: 1
Version Offset: 0x00


Created: 2017-01-27 00:34:48.5139381
Last modified: 2017-01-28 22:34:20.2004517
Last accessed: 2017-01-28 22:34:20.2004517


--------------------------------------------------

Short name: Background.jpg

Type: File, Value: Background.jpg

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: Background.jpg
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,1,(plugin),Extension: pdf Absolute path: This PC\Downloads\Owl_Keeping.pdf,"Opened: ","MRU: 1 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Downloads

Extension blocks found: 1
---------------------- Block 0 (Beef0026)----------------------
Signature: 0xbeef0026
Size: 38
Version: 1
Version Offset: 0x00


Created: 2017-01-27 00:34:48.5139381
Last modified: 2017-01-31 19:08:56.1425020
Last accessed: 2017-01-31 19:08:56.1425020


--------------------------------------------------

Short name: Owl_Keeping.pdf

Type: File, Value: Owl_Keeping.pdf

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: Owl_Keeping.pdf
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,6,(plugin),Extension: * Absolute path: F:\\My New Pet.jpg,"Opened: ","MRU: 2 Details: Type: Users property view?: Drive letter, Value: F:\


Short name: MYNEWP~1.JPG

File size: 58,248
Modified On: 02/02/2017 21:37:30.000  +00:00

Type: File, Value: My New Pet.jpg

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: My New Pet.jpg
Created: 02/02/2017 21:37:42 +00:00
Last access: 02/02/2017 05:00:00 +00:00
MFT entry/sequence #: 3768800/ (0x3981E0/0x)
File system hint: FAT

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,0,(plugin),Extension: jpg Absolute path: This PC\Downloads\Cool picture of a tiger maybe wallhanging.jpg,"Opened: ","MRU: 2 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Downloads


Short name: Cool picture of a tiger maybe wallhanging.jpg

Type: File, Value: Cool picture of a tiger maybe wallhanging.jpg

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: Cool picture of a tiger maybe wallhanging.jpg
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,0,(plugin),Extension: pdf Absolute path: This PC\Downloads\Owl_Emergency_Care.pdf,"Opened: ","MRU: 2 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Downloads


Short name: Owl_Emergency_Care.pdf

Type: File, Value: Owl_Emergency_Care.pdf

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: Owl_Emergency_Care.pdf
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,5,(plugin),Extension: * Absolute path: This PC\Desktop\Next pet,"Opened: ","MRU: 3 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Desktop


Short name: Next pet

Type: File, Value: Next pet

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: Next pet
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
exports/hd1/registry/SarahM_NTUSER.DAT,NtUser,OpenSavePidlMRU,User Activity,ROOT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ComDlg32\OpenSavePidlMRU,4,(plugin),Extension: * Absolute path: This PC\Desktop\Snowy_Owl.pdf,"Opened: ","MRU: 4 Details: Type: Root folder: GUID, Value: This PC


Type: Root folder: GUID, Value: Desktop

Extension blocks found: 1
---------------------- Block 0 (Beef0026)----------------------
Signature: 0xbeef0026
Size: 38
Version: 1
Version Offset: 0x00


Created: 2017-01-27 00:34:48.5139381
Last modified: 2017-01-27 17:35:43.3846215
Last accessed: 2017-01-27 17:35:43.3846215


--------------------------------------------------

Short name: Snowy_Owl.pdf

Type: File, Value: Snowy_Owl.pdf

Extension blocks found: 1
---------------------- Block 0 (Beef0004)----------------------
Long name: Snowy_Owl.pdf
Created: 
Last access: 

--------------------------------------------------

",Tracks files that have been opened or saved within a Windows shell dialog box,False,False,2017-02-02 22:51:41.2686796,exports/hd1/registry/20260430161612/hd1_registry_batch_OpenSavePidlMRU.csv
